Date,Ticker,Open,High,Low,Close,Volume
2021-05-04,AAPL,127.77846293376932,128.07066453538278,123.40521809953029,124.52531433105469,137564700
2021-05-04,MSFT,241.37033780215654,241.6011630269946,236.35961510876282,238.3119659423828,32756100
2021-05-05,AAPL,125.84023856195147,127.05773315883954,124.6422280399721,124.76885223388672,84000900
2021-05-05,MSFT,239.53336273529783,239.95653492446877,236.41730329710248,237.0424346923828,21901300
2021-05-06,AAPL,124.56425273339825,126.37588450459099,123.82401425793385,126.36614990234375,78128300
2021-05-06,MSFT,237.0231967181629,240.30276652470482,235.3305226285614,240.177734375,26491100
2021-05-07,AAPL,127.66379828936026,128.06380344320834,126.32714777247271,127.03938293457031,78973300
2021-05-07,MSFT,242.50520522143927,244.57297608817822,241.56269453028074,242.80335998535156,27032900
2021-05-10,AAPL,126.25887677480436,126.38570115821472,123.7221806852606,123.7612075805664,88071200
2021-05-10,MSFT,241.2741394573549,242.10124477578267,237.66757812847843,237.72528076171875,29299900
2021-05-11,AAPL,120.49278076667929,123.19532812082859,119.78055295740043,122.84410095214844,126142800
2021-05-11,MSFT,235.1958674486527,237.16745706228488,233.29160735103736,236.8115997314453,33641600
2021-05-12,AAPL,120.39520469554279,121.60500854306753,119.27320577012671,119.7805404663086,112172300
2021-05-12,MSFT,232.90694515001726,235.0324186454118,228.96377981158372,229.8582000732422,36684400
2021-05-13,AAPL,121.5464913797964,123.07826174075706,121.23428364519357,121.92699432373047,105861300
2021-05-13,MSFT,232.55107604800216,236.20572777471372,232.18560647279034,233.73402404785156,29624300
2021-05-14,AAPL,123.17581112527975,124.77587651193251,122.78554964091157,124.34658813476562,81918000
2021-05-14,MSFT,236.18651381020268,239.64880422890522,236.09995985164096,238.658203125,23901100
2021-05-17,AAPL,123.73192293508849,123.83924502210618,122.12209907344122,123.1953125,74244600
2021-05-17,MSFT,237.11939542012004,237.15785895170106,234.2052949545859,235.80178833007812,24970200
2021-05-18,AAPL,123.47825121325309,123.89778097564653,121.7415955505699,121.80989074707031,63342900
2021-05-18,MSFT,236.8501345720607,236.98477896115793,233.60902766820809,233.7821502685547,20168000
2021-05-19,AAPL,120.16105765432343,121.87819629608094,119.86835967667767,121.65380096435547,92612000
2021-05-19,MSFT,230.68777888477277,234.46654149415752,230.00336806420503,234.36050415039062,25739800
2021-05-20,AAPL,122.18065274217139,124.61001915730156,122.05381347828964,124.20999908447266,76857100
2021-05-20,MSFT,235.17027669703222,239.0165100205825,235.07387375233668,237.59947204589844,21800700
2021-05-21,AAPL,124.70757329750661,124.88319058200729,122.16112639405591,122.37577056884766,79295400
2021-05-21,MSFT,238.65017736788573,239.38278963306004,235.92213916070435,236.33663940429688,21863100
2021-05-24,AAPL,122.94166434682049,124.82466923282675,122.87336914136405,124.00511932373047,63092900
2021-05-24,MSFT,238.86224498919998,242.11083559355552,238.592334424491,241.74452209472656,21411500
2021-05-25,AAPL,124.70758616767343,125.19541862484827,123.24411112700588,123.80998992919922,72009500
2021-05-25,MSFT,242.6988667519636,243.64355376177159,241.78309768160725,242.65066528320312,17704300
2021-05-26,AAPL,123.8685296817526,124.28805950176616,123.34167776055286,123.7612075805664,56575900
2021-05-26,MSFT,242.37107398016522,243.8266787181688,241.7155811593852,242.42892456054688,17771600
2021-05-27,AAPL,123.36119642849698,124.53197352741631,122.03431174645816,122.22943878173828,94625600
2021-05-27,MSFT,242.12046985764556,242.41929836060615,240.2696482540312,240.32748413085938,24426200
2021-05-28,AAPL,122.51236002849775,122.736762785055,121.51720038633076,121.57573699951172,71311100
2021-05-28,MSFT,241.95657582447453,242.99766564489747,240.56845606391062,240.6841278076172,18270200
2021-06-01,AAPL,122.03429182182089,122.29771402080185,120.92205152635813,121.25376892089844,67637100
2021-06-01,MSFT,242.1783374052526,242.23617328964423,238.06219340311984,238.486328125,23213300
2021-06-02,AAPL,121.253779962891,122.19040306312083,121.02938463288338,122.01478576660156,59278900
2021-06-02,MSFT,239.19002042782085,240.28894628092957,236.98251960220148,238.38992309570312,19406700
2021-06-03,AAPL,121.64403199734149,121.80989069682863,120.13177164794705,120.53179168701172,76229200
2021-06-03,MSFT,236.38482693459528,237.46446909521038,234.24481143121798,236.857177734375,25307700
2021-06-04,AAPL,121.04889463757115,123.08800699874061,120.83425044759345,122.82457733154297,75169300
2021-06-04,MSFT,238.8333360851662,242.58318090352876,238.59234344977264,241.75416564941406,25281100
2021-06-07,AAPL,123.09774990370911,123.24409888195902,121.79038257021139,122.8343276977539,71057600
2021-06-07,MSFT,240.97336560600587,244.9352853461703,240.80949236967595,244.66537475585938,23079200
2021-06-08,AAPL,123.51728685562117,125.33200387040455,123.13678395621102,123.65387725830078,74403800
2021-06-08,MSFT,245.96674258742073,246.78612348356629,243.41221166410014,243.47006225585938,22455000
2021-06-09,AAPL,124.11242420165917,124.63927604647924,123.43922338156383,124.03437042236328,56877900
2021-06-09,MSFT,244.6653522763675,246.3233827268109,244.0869787969945,244.45327758789062,17937600
2021-06-10,AAPL,123.92706803553762,125.06858426923962,122.87337162202547,123.03923034667969,71186400
2021-06-10,MSFT,245.1280761849475,248.1838612066924,244.5304191228026,247.97178649902344,24563600
2021-06-11,AAPL,123.44899833208643,124.33684344114933,123.02946851727127,124.24903106689453,53522400
2021-06-11,MSFT,248.69473166667757,249.17671690075727,247.3644477137305,248.59835815429688,18999700
2021-06-14,AAPL,124.70756306020407,127.36132438958391,123.97582567545629,127.30278778076172,96906500
2021-06-14,MSFT,248.6080000043137,250.58415729093173,247.54762651125606,250.5263214111328,19150500
2021-06-15,AAPL,126.77595142885431,127.41988394107798,126.23934100200125,126.4832534790039,62746300
2021-06-15,MSFT,250.41057812558375,250.62265278853377,248.39588353657948,249.05137634277344,18038900
2021-06-16,AAPL,127.19548678307785,127.7028289556805,125.33200658203938,126.98084259033203,91815000
2021-06-16,MSFT,250.05391431727787,251.1913923218555,245.25334587373584,248.10670471191406,27220000
2021-06-17,AAPL,126.6393832290609,129.3224209462561,126.49302678487064,128.58091735839844,96721700
2021-06-17,MSFT,246.84394367477012,252.31928929132428,246.7861077957115,251.49990844726562,27565500
2021-06-18,AAPL,127.52719951288445,128.3077074896389,127.06864288856177,127.28328704833984,108953300
2021-06-18,MSFT,250.27566108833486,252.84944580260748,249.42736235681394,250.08285522460938,37202200
2021-06-21,AAPL,127.12717628510836,129.18579802932504,126.06372153950791,129.07847595214844,79663300
2021-06-21,MSFT,250.45880222897114,254.02547514131993,248.6272643098685,253.1675567626953,26696100
2021-06-22,AAPL,128.912661708904,130.8151765627034,128.41507059443637,130.7176055908203,74783600
2021-06-22,MSFT,253.2543614006792,256.2137582519957,252.9458837432416,255.94384765625,24694100
2021-06-23,AAPL,130.51269961588608,131.04931007255976,129.98584029942936,130.44439697265625,60214200
2021-06-23,MSFT,256.40649276796773,257.21622442270666,254.9027012065892,255.71243286132812,19518700
2021-06-24,AAPL,131.1761533209972,131.36152922245495,129.69316099657445,130.16148376464844,68711000
2021-06-24,MSFT,256.570395632236,258.1995081549481,255.9052536238839,257.081298828125,21446900
2021-06-25,AAPL,130.21022727723152,130.62974954026467,129.57604598259172,129.86874389648438,70783700
2021-06-25,MSFT,256.63787628931044,257.62111560683655,255.22083848043877,255.47145080566406,25611100
2021-06-28,AAPL,130.1614721527149,131.9566646084623,130.1029355337376,131.49810791015625,62111300
2021-06-28,MSFT,256.5993028499447,259.2116545976608,256.32939229392287,259.03814697265625,19590000
2021-06-29,AAPL,131.51764764633526,133.16649883756983,131.0786080414317,133.01039123535156,64556100
2021-06-29,MSFT,259.1827076638087,261.8625441052316,258.32478933523726,261.6215515136719,19937800
2021-06-30,AAPL,132.8542586809143,134.0640700400228,132.56156070353867,133.62503051757812,63261400
2021-06-30,MSFT,260.93710085830685,261.5829444307477,259.88637685006825,261.1395263671875,21656500
2021-07-01,AAPL,133.27379128495963,133.98601159157678,132.4542339993765,133.92747497558594,52485800
2021-07-01,MSFT,259.89613139020065,262.04579668374896,259.8865116872873,261.814453125,16725300
2021-07-02,AAPL,134.54212006442484,136.5909908825578,134.39577852908815,136.55197143554688,78852600
2021-07-02,MSFT,262.990458422631,267.9838189235368,262.6819807793661,267.64642333984375,26458000
2021-07-06,AAPL,136.65928383502748,139.66427232062847,136.65928383502748,138.56179809570312,108181800
2021-07-06,MSFT,268.0127312917453,269.304448300758,264.417110543685,267.65606689453125,31565600
2021-07-07,AAPL,140.04481034204434,141.36194394640904,139.18624836793538,141.04974365234375,104911600
2021-07-07,MSFT,269.33336558443307,270.5768958300537,267.16443184855945,269.8442687988281,23260000
2021-07-08,AAPL,138.13253828734636,140.55214628534262,137.24469315334258,139.7521209716797,105575500
2021-07-08,MSFT,266.92342963956736,268.687512155592,264.96657067142803,267.4247131347656,24618600
2021-07-09,AAPL,139.27401905419063,142.1033977245654,139.17644811221814,141.57655334472656,99890800
2021-07-09,MSFT,265.78594865890636,268.0319869902947,265.4003663407423,267.92596435546875,23916700
2021-07-12,AAPL,142.64979816390084,142.75712026323748,140.49360503622404,140.98143005371094,76299700
2021-07-12,MSFT,269.10197958841474,269.689987409994,266.61491948975805,267.3282775878906,18931700
2021-07-13,AAPL,140.52287651879445,143.8693639556699,140.1326224508896,142.0936737060547,100827100
2021-07-13,MSFT,267.52108615678264,272.6590654647847,267.3957947012604,270.8564453125,26120100
2021-07-14,AAPL,144.4937679079545,145.9279745686904,144.0839818158266,145.5181884765625,127050800
2021-07-14,MSFT,272.1770905276217,273.43988959398905,270.44192588774035,272.3313293457031,23113700
2021-07-15,AAPL,145.6059901139749,146.34747864637848,143.50833398770226,144.86448669433594,106820300
2021-07-15,MSFT,271.8396238985117,272.33125816401554,269.74779540897265,270.9045715332031,22604200
2021-07-16,AAPL,144.84498071759424,146.11331359035626,142.32780236268064,142.82537841796875,93251400
2021-07-16,MSFT,271.9071526477115,273.8640114899297,269.39117446883466,270.63470458984375,26186800
2021-07-19,AAPL,140.24971726518362,140.56193247731903,138.22036304802546,138.9813690185547,121434600
2021-07-19,MSFT,268.88028688273266,270.26840676845325,264.5617178320867,267.02947998046875,32935600
2021-07-20,AAPL,139.96673149730913,143.51809629152285,139.4789065811411,142.59121704101562,96350000
2021-07-20,MSFT,268.01272587997516,270.84680159797193,266.3065086285469,269.2562561035156,26259700
2021-07-21,AAPL,141.98632105555998,142.57171691870616,141.108242148076,141.85948181152344,74993500
2021-07-21,MSFT,268.8513652655665,271.37696325645936,267.29938688873733,271.26129150390625,24364300
2021-07-22,AAPL,142.38634335455993,144.59130668501456,142.25950410848452,143.22540283203125,77338200
2021-07-22,MSFT,273.61335579227523,276.10041590734517,273.20850469691914,275.83050537109375,23384100
2021-07-23,AAPL,143.95711928298726,145.09862766986717,143.3424551949622,144.94252014160156,71447400
2021-07-23,MSFT,277.01627850890776,279.54187724714353,276.1776286366902,279.2334289550781,22768100
2021-07-26,AAPL,144.65960672609336,146.1816181027515,144.10347916841854,145.36207580566406,72434100
2021-07-26,MSFT,278.58743336652026,279.25257526675557,276.3124774430795,278.6356201171875,23176100
2021-07-27,AAPL,145.48890475095865,145.57672455410125,142.00584243486344,143.19613647460938,104818600
2021-07-27,MSFT,279.0019233878392,279.1465130526099,272.755414525428,276.216064453125,33604100
2021-07-28,AAPL,141.28387882976534,143.391286472983,139.06914908747908,141.44973754882812,118931200
2021-07-28,MSFT,278.57774922035594,279.6959582248122,273.6036592700659,275.9075622558594,33566900
2021-07-29,AAPL,141.16680912935195,142.9815188308623,141.05948702759235,142.0936737060547,56699500
2021-07-29,MSFT,275.92694001289874,278.2211947883845,275.7727011840036,276.1775817871094,18168300
2021-07-30,AAPL,140.8643309559415,142.7668451974614,140.60090132642787,142.30828857421875,70440600
2021-07-30,MSFT,274.8954781674937,276.3317847869034,273.6808659337114,274.64483642578125,20944800
2021-08-02,AAPL,142.79613544954273,143.37176538004852,141.71316334757606,141.97659301757812,62880000
2021-08-02,MSFT,276.04259896913004,276.4378304339473,273.51700077653703,274.55810546875,16267400
2021-08-03,AAPL,142.25954411950144,144.43523975697417,141.64487976916462,143.7718048095703,64786600
2021-08-03,MSFT,275.13650564382874,276.88129010205466,273.76765442774865,276.7752380371094,17879000
2021-08-04,AAPL,143.68398028393023,144.19130756729243,142.71808142038705,143.37176513671875,56368300
2021-08-04,MSFT,275.90760465805386,277.2282393780746,274.39416409389577,276.1871643066406,16191300
2021-08-05,AAPL,143.40101116673,144.24007063545545,142.6107371680816,143.47906494140625,46397700
2021-08-05,MSFT,276.5437874257691,279.19470558833507,275.79189181456275,279.0886535644531,13900200
2021-08-06,AAPL,143.0003050001657,143.74290453377364,142.29678337483543,142.79510498046875,54126800
2021-08-06,MSFT,278.11515991153345,279.06948136668063,277.2572119794153,279.0309143066406,16589300
2021-08-09,AAPL,142.8537139522462,143.3422697557146,142.18928521610837,142.74623107910156,48908700
2021-08-09,MSFT,279.31044035047853,281.04557540856166,277.44033530754433,277.94158935546875,16117600
2021-08-10,AAPL,143.0882569205625,144.32919310328901,141.9743500451473,142.26748657226562,69023100
2021-08-10,MSFT,278.3946460159266,278.8284444729027,274.9243760322883,276.11968994140625,18616600
2021-08-11,AAPL,142.7071990606952,143.3618622586966,142.19909668704307,142.52154541015625,48493500
2021-08-11,MSFT,276.861940433862,278.2597093320037,275.5605744628409,276.611328125,13955900
2021-08-12,AAPL,142.84396383015653,145.6385039280885,142.50196876649986,145.48216247558594,72282600
2021-08-12,MSFT,276.3029273918286,279.5225860106618,276.0233676508192,279.36834716796875,14561300
2021-08-13,AAPL,145.56033337689462,146.01957707570978,144.8763581583002,145.68736267089844,59375000
2021-08-13,MSFT,279.0501610421,282.34692332488646,278.8766240129729,282.2987365722656,18249000
2021-08-16,AAPL,145.1401525423691,147.72950726446174,143.11753925492116,147.66110229492188,103296000
2021-08-16,MSFT,282.62651582587677,284.19779246209333,279.5707163690693,283.9857177734375,22507600
2021-08-17,AAPL,146.79153458563758,148.20834403268694,145.67762747925198,146.75245666503906,92229700
2021-08-17,MSFT,281.8553646766232,282.8578728727567,280.592536185062,282.5204772949219,20075300
2021-08-18,AAPL,146.37133747643588,147.2702784625577,142.8048707810112,143.01007080078125,86326000
2021-08-18,MSFT,282.0569342270461,284.7419017311571,280.3474209141482,280.7917175292969,21813000
2021-08-19,AAPL,141.71051038649435,144.61253336364982,141.1926423719419,143.34228515625,86960300
2021-08-19,MSFT,278.82137366846274,287.3012354570532,278.77309466681965,286.6251525878906,29850500
2021-08-20,AAPL,144.06536865206095,145.10110479232438,143.4204712746936,144.79820251464844,60549600
2021-08-20,MSFT,289.4744085607878,295.3851984971532,287.8711502652428,293.9557800292969,40817600
2021-08-23,AAPL,144.91543614181833,146.75241093803115,144.50505101044897,146.2834014892578,60131800
2021-08-23,MSFT,292.88373370980867,294.96023243975304,291.53159705828915,294.2358703613281,22830200
2021-08-24,AAPL,146.02934262692168,147.40707372149436,145.73620613091066,146.19544982910156,48606400
2021-08-24,MSFT,294.59322134017,295.2016902096625,291.67646727816117,292.2752685546875,18175800
2021-08-25,AAPL,146.3811034364789,146.87943995254733,144.41711425947602,144.96429443359375,58991300
2021-08-25,MSFT,293.8978550820327,294.1779500301994,290.15051302005577,291.6861572265625,20006100
2021-08-26,AAPL,144.95454377317253,145.70690913613237,144.13375851701343,144.16307067871094,48597200
2021-08-26,MSFT,290.70098099009647,292.09175854392464,288.7307373508136,288.8659362792969,17666100
2021-08-27,AAPL,144.10444664756716,145.34538283026907,143.46932993010927,145.19882202148438,55802400
2021-08-27,MSFT,288.76924807528826,290.5849864415194,286.68308247202424,289.47430419921875,22605700
2021-08-30,AAPL,145.58964568755835,149.97688265994054,145.2085727146907,149.61534118652344,90956700
2021-08-30,MSFT,290.82646975740784,293.8205048461803,290.76852316321674,293.2120361328125,16348100
2021-08-31,AAPL,149.16586282859998,149.30265785841414,147.82720977662575,148.3548583984375,86453100
2021-08-31,MSFT,294.01369706144754,294.0909493667815,291.19350158976886,291.5605163574219,26285300
2021-09-01,AAPL,149.3319699829077,151.43275399237308,148.85317992388826,149.019287109375,80313700
2021-09-01,MSFT,292.51663322112495,294.7573330014589,291.183802671196,291.5121765136719,18983800
2021-09-02,AAPL,150.34817499884036,151.17872592141705,148.91181958328025,150.13320922851562,71115500
2021-09-02,MSFT,291.869531938692,292.98985227317246,289.9185652567679,290.85540771484375,16285600
2021-09-03,AAPL,150.24069238740682,151.09078972052774,149.5860293255129,150.76834106445312,57808700
2021-09-03,MSFT,290.70089872300707,292.25587754390756,289.99587202710063,290.8457946777344,14747900
2021-09-07,AAPL,151.42298925392222,153.6605683081019,150.85626272401808,153.10362243652344,82278300
2021-09-07,MSFT,290.72028392327735,290.7975362346447,288.0063433181321,289.91864013671875,17180400
2021-09-08,AAPL,153.38699333617137,153.44561765373206,150.4556581818044,151.55979919433594,74420200
2021-09-08,MSFT,289.5323380029598,290.33395236601825,287.3013052567986,289.9476318359375,15046800
2021-09-09,AAPL,151.93110647020356,152.53691096459315,150.4263460744376,150.54360961914062,57305700
2021-09-09,MSFT,290.5367454639233,291.8116295229271,286.8473216603041,287.0887756347656,19927000
2021-09-10,AAPL,151.45233157203938,151.92134106933233,145.2965241455898,145.5603485107422,140893200
2021-09-10,MSFT,288.21882300502165,289.66754700158504,285.2827341191642,285.6014404296875,19633400
2021-09-13,AAPL,147.18235774668085,147.9542695218118,145.34538275990522,146.1270751953125,102404300
